content,appName
baik dan rama,inDrive
ok,inDrive
Setelah download aplikasi driver kecewa karena kalo kita gak ambil orderan langsung di suspend dari mulai menit sama jam2an gila maksa bgt..kalo kita di suspend seharian mau dapet uang dari mana? Jgn egoislah..ngasih orderan dgn jarak diatas 5 km dan tarif di bawah 20 ribu..Lo gak mikir kita pake bensin.blm lagi potong komisi..Maxim gak ada suspend waktu dia bener2 mitra...pikirkan lagi nasib driver bos,inDrive
pelayanan aman,inDrive
"tiba"" tidak bisa instal di hp saya",inDrive
👌👍,inDrive
ok,inDrive
Mantap,inDrive
"Maaf ya ngasih bintang 3, tapi saya punya kejadian yg tidak mengenakan soal driver yg arogant, lalu driver yg ternyata mencuri hp adek saya lalu menurunkannya di tengah jalan. Saya rasa jasa indrive ini kurang memuaskan",inDrive
mantap,inDrive
Udah bagus. Tp coba sistem lelangnya dihilangkan. Buat seperti gojek dan grab. Pasti lebih mantap.,inDrive
Aplikasi tolol utk pemula di suspend terus udah di kli terima tiba tiba di suspend aplikasi tolol,inDrive
bagus... mantap....,inDrive
bawa ya yamn banget,inDrive
"Bnyak yg pakai MOD, sehingga yg pakai Apps resmi selalu di tolak, sadissss. Sebenarnya market nya banyak khusssnya di jakarta, tetapi yg pakai Apps resmi selalu kalah dgn aplikasi pihak ke3 yg dpt menolak sehingga dia yg diterima.",inDrive
sistem bokbrok penumpang yg cancel driver yg kena suspen. bukanya di evaluasi dlu jarak penjemputanya,inDrive
baik,inDrive
Kenapa ka aplikasi di hapus dulu saya download kembali ga bisa tolong di jelasin.sangant mengecewakan,inDrive
"baru pakai pertama x ,so good",inDrive
Dari 2020 sampe 2025 masih aja dpt orderan fiktif. Gmn ini sistemnya? Ga ada perbaikan,inDrive
"Tolong min tambah kan fitur sortir harga jika driver ingin jarak dekat atau jauh,dan beberapa perjalanan tidak sesuai dengan harga dan diarahkan ke jalan tikus yang rusak berat padahal jalan nya sepi dan sulit di akses bisa mengurangi kenyamanan konsumen, semoga bisa diperbaiki lagi untuk rute nya.",inDrive
nice,inDrive
Bagus sih cuman sayang mintanya SKCK 1 tahun sedangkan saya baru urus di kepolisian masanya hanya 6 bulan ..,inDrive
Mantap sukses selalu,inDrive
Eror mulu..,inDrive
Update versi bukannya lebih baik malah sebaliknya Sebelum versi yang sekarang driver cancel sudah tidak ada potongan saldo Sekarang driver cancel saldo di potong dan tidak ada pengembalian. Tolong selesaikan masalah ini dengan pihak terkait Terima kasih,inDrive
baik.sekali,inDrive
"jangan mau pake jasa indriver, driver ojek nya jahat krn bisa ambil ambilin barang yg ketinggalan tdk balikin, maps sy berkas2 ketinggalan di motor nya gk dikasih lagi di buang di jalanan, akhir nya org yg nemuin ksh k sy lwt WA, knp dia bs jahat krn sy yakin sy gk ksh tips k driver. knp dia bs berani berbuat hmjahat krn gk ad kontak no tlp si driver d aplikasi. ini pengalaman saya beberapa minggu yg lalu. dan tdk ad solusi dr kantor indriver. terimakasih",inDrive
"Indrive system bobrok,, GO-JEK IS THE BEST Mantap Gopartner",inDrive
"mau tanya..apa perbedaan update terbaru dgn yg sblum ny,,klo di liat"" sering sekali apk ini melakukan pembaharuan🙏🙏🙏",inDrive
mobil nyaa kurang merespon,inDrive
"Tolong kepada pihak atau admin indriver, aplikasinya diperbaharui lagi tentang aturan pelanggan / sewa yang membatalkan orderan tapi tetap bisa memberi bintang kepada driver Karena disini yang dirugikan adalah driver nya yang di beri bintang buruk Sementara si driver sudah berusaha semaksimal mungkin kepada pelanggan / sewa dalam orderan Dan belum lagi ada oknum yang memakai akun palsu untuk ngelabui driver - driver lain agar tidak dapat orderan yang sesungguhnya",inDrive
Hallo min.. Tolong donk buat.. Kalau customer nggk jadi atau cancel jangan buat customer bisa kasih nilai.. Driver yang selalu di rugikan.. Karna belum naik uda bisa ngasih bintang.. Semoga di jawab ya,inDrive
Tolong segera ubah sistem dimana penumpang cancel malah biea kasih ranting,inDrive
Perbaiki lg . Orderan autobid ga bisa nerima padahal otomatis ambil orderan. Sekalinya dapet kadaluarsa ilang orderan.,inDrive
Aplikasi sangat membantu dan baik sekali,inDrive
mantap pelayanan nya pertahankan prestasi mu,inDrive
good job,inDrive
ok,inDrive
Bagus,inDrive
top,inDrive
sangat cocok,inDrive
"Terimakasih melalui indriver, duit mengalir ke kantung saya....itu dulu...sekarang di tahun 2025 jarang dapet orderan dr indriver",inDrive
MATIKAN FITUR TAWAR HARGA DARI PENUMPANG...KARNA PENUMPANG TIDAK TAU DIRI SUDAH ONGKOS INDRIVE ITU MURAH MASIH SAJA BISA DI KURANGI OLEH PENUMPANG. FITUR SEPERTI ITU HANYA MENYENGSARAKAN DRIVER.,inDrive
sangat memudahkan,inDrive
"Semenjak di perbarui kok jadi anyep sih akun nya , tadi pagi sampai sore masuk terus orderan nya , tadi jam 5 sore sampe sekarang ga ada yg masuk orderan nya🤦🤦",inDrive
Mantaap,inDrive
"Masa tarif luar kota lebih murah daripada dalam kota, harusnya kan tarif luar kota lebih mahal karena driver harus balik ke kota asal.",inDrive
baik baik saja,inDrive
bagus profesional mengemudi,inDrive
baik,inDrive
teman saya terkena pelecehan,inDrive
baik,inDrive
Sumpah Ini sistem nya perlu Di Perbaiki lagi saya sebagai Pengemudi Kena Orderan fiktif nominal 500 ribu tapi Dari pihak devloper gak ada Respon Di saat pengaduan . SAYA AKUIN SAYA LALAI TIDAK FOCUS JARAK 5 KM ONGKOS SEGITU . Pengaruh Menu Terima otomtis . Tapi Pihak Indriver Hanya kasi jelas bahwa setiap Orderan Yg masuk kita terima Jika kita Cancel Mau orderan Real atai fiktif Saldo Akan Otomatis DiPotong ..!!! LEBIH SUKA SISTEM DULU DARI PADA SEKARANG !!! KECEWA PARAH !!!!,inDrive
Bersaing harga siapa yg murah di pesan,inDrive
Mudah dan harga cukup terjangkau,inDrive
"Driver membawa kabur paket saya, bgmn bentuk tanggung jawab indrive?",inDrive
Tolong tambahkan fitur lokasi yang banyak customer nya,inDrive
pengemudi yang sopan baik.. nyaman sangat hati hati bawa nya,inDrive
Mantaf,inDrive
Matap bagus,inDrive
indrive mantap,inDrive
"Orderan yqng sangat sulit,keluar dri pagi smpe tengah malem ga ada yg masuk orderan ke saya..ntah bagai mana sistem indri sekarang",inDrive
Bagus,inDrive
bisa diandalkan,inDrive
"mantap, menyala abangkuu",inDrive
mantab..,inDrive
Good,inDrive
Aplikasi kaga jelas looding terus aneh,inDrive
"Buat yg mau jadi indrive, saya cuman kasi saran saja, sayangi mobil kalian itu aja...apa lagi kalo mobil kalian masi baru atau mobil baru mending jgn pake daftar indrive, udah itu aja",inDrive
pengemudi sangat sopan dan rama,inDrive
Sulit mendapatkan orderan,inDrive
bagus,inDrive
"3x di cancel sama penumpang,di karna kan masuk zona merah ujung² nya akun di blok apk sehat ko gini² amat y 2 ijo tidak seperti indriv....coba anda cobain jadi driver dimn ada orderan masuk ke zona merah... Udah sistem kaya gini trs eh tambah buruk..update update tidak ada perubahan nihil...",inDrive
sangat membantu,inDrive
Baggus,inDrive
Hrg lbh murah,inDrive
Penumpang yg batalin saldo driver malah di potong heran ini namanya pencurian walau kecil tp buat driver sangat berarti,inDrive
Di aku kok nggak bisa di download yah,inDrive
"sangat terbantu, ongkos kompetitif 👍👍👍",inDrive
"nyesel update. apk jadi lelet, lelangan jadi lambat masuk",inDrive
"Saya udah beberapa kali pesan kurir lewat indrive. Karena harga lebih terjangkau. Tapi hari ini saya dibuat kesellll bgttt dengan apk indrive 😭😭😭 syaa pesen kurir jam 11 . Jam 1 siang pesanan saya blm sampe. Saya tau dari konsumen marah², karena ga sampe² . Saya cek di apk indrive buat hub. Kurirnya langsung. Tapi tiba² ga ada tampilan pesanannya, saya pikir udah sampe.. Lihat diriwayat pesanan saya juga ga ada... Tiba² kehilangan jejak. Saya bingung hubungi siapa, ga ada no pusat indrive.",inDrive
saya sangat berterima kasih sama inDriver pelayanan cepat biaya sangat murah mudah di gunakan,inDrive
bagus,inDrive
baik,inDrive
mantap,inDrive
"terimakasih telah adanya indrive, dan terimakasi kepada khusus nya kepada driver motor vario 125 gen 2 - 3 di daerah lanud sulaiman, yang udah bantu saya saat bensin saya kehabisan. terimakasih sebesar-besarnya kepada driver tersebut, semoga kemudahan dan kebaikan kan terus bersamaan",inDrive
Bagus,inDrive
"pengemudi hati hati,ramah dan baik",inDrive
sangat bagus pengemudi x ramah,inDrive
mudah dan cepat,inDrive
Update trs tapi jarak pengantaran yg di berikan ke driver jauh2 tidak sesuai dengan argo.,inDrive
oke,inDrive
bagus,inDrive
"Kurang akurat, driver jauh dari customer tidak diperlihatkan berapa meternya 👎🏻",inDrive
Mantap Men,inDrive
Call center indriver tidak bisa dihubungi,inDrive
Terbaik,inDrive
kerja bagus ramah,inDrive
lumayan untuk penghasilan tambahan,inDrive
Sangat membantu,inDrive
Ok,inDrive
Sulit sekali dapat order..selalu muncul notifikasi permintaan anda telah ditolak atau penawaran anda kadaluarsa..,inDrive
bagus,inDrive
Apakah indriver lagi eror sampai sampai pengguna makin turun aplicasi juga sering berubah rubah lalu tarif apa ada penurunan harga kok terasa lebih murah dari biasanya,inDrive
"good, nice",inDrive
Saldo kepotong gak jelas mulu gimana si,inDrive
Aplikasi sampah. Para driver jadi sensara.makin lama makin menjadi sistemnya,inDrive
Oke,inDrive
Alhamdulillah terimakasih indriver,inDrive
Alhamdulillah bisa membantu,inDrive
sangat baguss sklii,inDrive
"tolong dong untuk pilihan motor stylo 160 di masukin,soalnya mau ganti kendaraan",inDrive
"Tolong di perbaiki lagi ongkos,jgn sistem tawar menawar.,menghindari driver dari order fiktif,terutama food&belanja,customer harus diberi sangsi juga KLO main cancel at order fiktif.thx",inDrive
Tolong saya beri orderan saya pengguna indriver baruu min,inDrive
Bagus,inDrive
Lu ganteng lu aman,inDrive
idr jadi rupiah,inDrive
"Halo admin semenjak masuk lelang cuma 2 driver pendapat mulai turun drastis,kembalikan seperti dulu 7 sampai 10 driver!! Buat bensin sama isi saldo aja udah berat bgt di tambah potong semakin besar",inDrive
Haduh d update terus.....tapi perbaikan tidak ada...fiktif makin banyak ulah driver yg gak dapet order.mod masih tidak bisa kedetek.....terus apa gunanya d update.,inDrive
kacau parah sistem nya .. hadeuuh mengecewakan .. akun sampe turun drastis,inDrive
Tolong diperbaiki lagi utk posisi gps driver ya. Soalnya tiap mesan indriver kok lokasi drivernya stuck dan malahmakin menjauhi customer & lelet prpindahannya. 🙏,inDrive
mantap,inDrive
Gimana mau konsisten narik. lelang aja ga pernah bisa masuk. Nyesel deposit ratusan ribu. Apk sue asw....,inDrive
orderan terdekat tidak masuk list pertama,inDrive
"Aplikasi bagus Lumayan buat nambah penghasilan,,terimakasih indriver 😊",inDrive
"Aplikasi yang sangat buruk sekali. Diiiming iming ngin klo beli jaket helm bakalan dapat prioritas. Taunya cuma penipuan biar laku aja barangnya. Bintang 1,pelayanan yg sangat mengecewakan, sangat sangat buruk sekali 👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎",inDrive
bagus,inDrive
baik,inDrive
bintang 4 sementara... ujicoba handal star full.. okay..,inDrive
Aplikasi anehh🥲,inDrive
"baik , ramah, sopan",inDrive
LBH murah,inDrive
"Kenapa akun driver saya tiba"" Di blokir padahal saya merasa tidak melakukan kesalahan.. Tolonglah pihak kantor jangan asal blokir akun driver.. Saya ini mencari sesuap nasi buat keluarga saya... 🙏🙏🙏",inDrive
Bener bener mau menjajah driver ini aplikasi. Orderan fiktif yg di cancel cs bisa memberi bintang dan ulasan jelek. Dan kalo udah bintang dibawah 5 orderan gak bakalan dapet sampe mata perih dan hp lowbet pun. Apa dikira kami driver gak pake kuota.,inDrive
Mantap,inDrive
Konyol,inDrive
"Tidak ada kesalahan tapi akun saya terus saja terblokir sampe 1 hari,di tambah saya butuh untukmenghidupi keluarga,mohon agar bisa di perbaiki",inDrive
the best,inDrive
Sistem indriver makin aneh dan gak manusia Potongan 12% Lalau sewa di jatah per driver,inDrive
Susah orderan kadang jadi ga semangat narik ya,inDrive
"Tidak Punya kantor di medan. Apa-apa semua melalui aplikasi, ini menyesatkan pengguna. Misalnya saja ada musibah yang di alami pengguna/penumpang bagaimana ?????????",inDrive
Saya sebagai InDriver pemula sangat susah mendapat orderan. Walaupun di jam-jam ramai. Tolong di perbaiki lagi sistem orderannya. Sistem lelang mempersulit Driver sendiri.,inDrive
Kacau apk nya baru juga masuk orderan babarapa detik ketika mau klik penawaran ongkos hmm suka ga bisa padahal jarak anatara cs dengam saya hanya bbrapa m perbaiki lagi mohon setiap keluhan drever di tindak lanjuti dan di prbaiki sistem nya gimana mau rating akun nya bagus setiap ada order masuk kadang bisa kadang engga,inDrive
Mantap,inDrive
mantap dan membamtu,inDrive
driver nya baik bngt,inDrive
murah dan nyaman,inDrive
Seneng berlanganan indrive,inDrive
Bagusan Indrive sih dari pemerimaah dan bisa milihan drivernya. Semoga bisa yambah banyak yang pake indrive.,inDrive
"Lagi kerja malah di masukin iklan,bahaya tau ... Bikin buyar konsentrasi",inDrive
sekarang mulai banyak driver ny dan mudah untuk mendapatkan ny .. gak harus nunggu lama,inDrive
"tolong diperbaiki aplikasinya , saya terkena suspend dan suspend sudah selesai tetapi di handphone saya tidak bisa login sama sekali tertera tulisan akun anda terblokir sedangkan suspend saya sudah selesai mohon bantuanya untuk memperbaiki masalah ini dan memperbaiki nya , kalo login di handphone lain bisa tetapi di handphone pribadi saya tidak bisa masa saya harus ganti handphone saya agar bisa onbid. Mohon bantuan nyaa",inDrive
Anyep woy....percuma beli jaket orderan gak dapat...konyol...investasi boleh tapi gak se konyol ini deh...gak ada verifiasi muka...daftar bike akun penumpang gampang tanpa ktp konyol...mod masihh banyak konyol sekali dunia ojol...,inDrive
"Titik tujuan 3 km dari driver, titik jemput 7 km dari driver (arah berlawanan antara titik jemput dan titik tujuan. Ini bikin bensin dan driver koma. Tolong tiru kompetitor yg ngasih driver penumpang terdekat. Penumpang gak nunggu lama, driver enak bawa tarikan. Ngerusak nama indriver sendiri gak sih kalo ngasih orderan ngaco gitu",inDrive
bagus,inDrive
mantap,inDrive
"saya mau tanya, kenapa akun saya susah sekali dapat penumpang?!!! rating saya bagus, tiba² ratingnya turun.! orderan dekat saja gamasuk kesaya, padhal orderannya deket sekali dengan titik saya ?? kenapa??! kenapa jelek sekali aplikasi indriver, pikirin nasib driver, jangan hanya sekedar ngambil untungnya saja.!!!",inDrive
hati2 tepat waktu,inDrive
Gak ada jaminan di jadikan mata pencaharian,inDrive
PROFIL SUDAH SANGAT TINGGI. RATING BINTANG 5. DAPAT LELANGAN SUSAH BENER. JARAK 8 METER PUN GAK KENA LELANGAN. HERAN BANGET ANEH BANGET SAMA SISTEM SEKARANG.,inDrive
Andalan d saat darurat 👍👍👍,inDrive
sangat baik,inDrive
Nyaman dan dapat membantu aplikasi .,inDrive
Kembalikan lg fitur bisa melihat penumpang mana yang mengasih rating kepada driver.,inDrive
Ok,inDrive
okey mantab joss,inDrive
saya sangat senang dengan pengemudi inDrive. selain sopan & tahu tujuan. semoga kedepannya semakin bagus lagi.,inDrive
bagus,inDrive
Good,inDrive
Terbaik 🙌🏻,inDrive
sangat bagus,inDrive
bagus semuaa,inDrive
mantap,inDrive
sangat baik dan ramah dalam perjalan,inDrive
"tolong tentang orderan fiktif lebih di perhatikan,kita sebagai driver di ambil rugi waktu,rugi minyak,tapi ujungnya kalokita sebagai driver yg cancel malah akun kita yg di sepikan, tolong lebih di perhatikan tentang akun fiktif",inDrive
Aplikasi sangat tidak amanah pemotongan layanan pajak sangat tdak pasuk akal ..seperti kerja rodi,inDrive
Bagus bangett cokkk,inDrive
Tolong hilangkan ongkos editan untuk pelanggan ( castumer ) sangat merugikan driver !!!!!!,inDrive
"indrive aplikasi paling tidak jelas sedunia, di mana, kita order driver langsung masuk tanpa sepengetahuan drivernya, setelah menunggu lama ternyata drivernya baru tau kalo ada orderan, ini aplikasi transportsi online psling burukkk, dan drivernya juga tengil semua",inDrive
Kok lucu aplikasi ini minta update tapi di play store g ada update dan setelah saya hapus aplikasi saya download lagi lewat play store atau chrome pun malah aplikasi tidak mendukung di perangkat handphone saya ANEH BANGET padahal saya update buat aplikasi lain normal semua dan saya driver indrive juga,inDrive
"Saldo masih ada 20 ribuan, ada notif saldo kurang 😅. Stlh update masuk January 2025, order² sampah jadi sering muncul lg, pdhl sebelumnya ud bagus (list order kosong jika memang ga ada order baru) Jika ada update, fitur² yg ud baik harap jgn dihilangkan atau malah mundur. Generally, cukup bagus. Thanks.",inDrive
"Sangat bagus,tapi kaga pernah dikasih orderan",inDrive
Sangat bagus,inDrive
Sangat Bersih mobilnya n nyaman👍👍🙏,inDrive
Setelah di update aplikasi semakin ga jelas dari pagi sampai malam cuma dapat 2,inDrive
sangat bagus,inDrive
oke,inDrive
mantaf,inDrive
Ongkos nya murah,inDrive
"Setelah update jd sulit dapet penumpang, stiap orderan jarak nya dekat tp di orderan lebih dr 1km, alhasil tidak masuk lelang autibid.. perbaiki lagi donk sprti sblmnya lbh mudah dpt orderan",inDrive
Saya sampai sekarang susah mendapatkan orderan selalu kalah cepat dan tawaran sllu sudah diambil.,inDrive
Aplikasi penyiksa manusia 😂,inDrive
"Sudah jalan 5 hari tiap ada orderan masuk gapernah jadi kadang orderan di tolak kadang orderan kadaluwarsa, kalo liat dari prioritas rendah, sebelum nya juga prioritas rendah tapi masih dapet orderan, kalo liat rating gapernah berkurang bintang 5, tolong di perbaiki, update sudah tapi masih kaya gini, kalo satu atau dua kali ditolak cs ga masalah , ini ko sampe tiap dapat orderan ditolak terus",inDrive
bagus cepat tarip ongkos ny terjangkau,inDrive
